threshold,precision_detect,recall_detect,f1_detect,predicted_positive_rate,flags_per_10k,false_positives,true_positives,false_positives_per_true_positive
0.301,0.8304347826086956,0.9300060864272672,0.8774045363192651,0.92,9200.0,312,1528,0.20418848167539266
0.302,0.8289473684210527,0.9202678027997565,0.8722238246322469,0.912,9120.0,312,1512,0.20634920634920634
0.303,0.8321289605336298,0.9111381618989653,0.8698431144683325,0.8995,8995.0,302,1497,0.2017368069472278
0.304,0.8314732142857143,0.9068776628119294,0.8675400291120816,0.896,8960.0,302,1490,0.20268456375838925
0.305,0.830812324929972,0.9026171637248935,0.8652275379229872,0.8925,8925.0,302,1483,0.20364126770060686
0.306,0.8378684807256236,0.8995739500912964,0.8676254769592016,0.882,8820.0,286,1478,0.19350473612990526
0.307,0.8372225384177575,0.8953134510042605,0.8652941176470589,0.8785,8785.0,286,1471,0.19442556084296397
0.308,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.309,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.31,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.311,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.312,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.313,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.314,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.315,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.316,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.317,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.318,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.319,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.32,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.321,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.322,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.323,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.324,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.325,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.326,0.8368511123787792,0.8928788800973828,0.8639575971731448,0.8765,8765.0,286,1467,0.19495569188820722
0.327,0.8365714285714285,0.8910529519172246,0.8629531388152077,0.875,8750.0,286,1464,0.1953551912568306
0.328,0.8362907842014883,0.8892270237370663,0.8619469026548672,0.8735,8735.0,286,1461,0.19575633127994524
0.329,0.8360091743119266,0.887401095556908,0.8609388839681134,0.872,8720.0,286,1458,0.19615912208504802
0.33,0.8353483016695452,0.8831405964698722,0.8585798816568048,0.8685,8685.0,286,1451,0.19710544452102
0.331,0.8349682631275245,0.8807060255629945,0.8572274881516587,0.8665,8665.0,286,1447,0.19765031098825156
0.332,0.8390470656595003,0.8788800973828362,0.8585017835909631,0.8605,8605.0,277,1444,0.19182825484764543
0.333,0.8382953882078226,0.8740109555690809,0.8557806912991657,0.8565,8565.0,277,1436,0.19289693593314763
0.334,0.836962919364332,0.8654899573950091,0.8509874326750447,0.8495,8495.0,277,1422,0.19479606188466947
0.335,0.8427973699940227,0.8581862446743761,0.8504221954161639,0.8365,8365.0,263,1410,0.18652482269503545
0.336,0.8409915356711004,0.8466220328667072,0.8437973915680922,0.827,8270.0,263,1391,0.18907260963335729
0.337,0.8402187120291617,0.8417528910529519,0.8409851018546671,0.823,8230.0,263,1383,0.19016630513376717
0.338,0.847051597051597,0.8393183201460742,0.8431672271476613,0.814,8139.999999999999,249,1379,0.18056562726613487
0.339,0.8462962962962963,0.8344491783323189,0.8403309837572787,0.81,8100.000000000001,249,1371,0.18161925601750548
0.34,0.8460111317254174,0.8326232501521607,0.8392638036809815,0.8085,8085.0,249,1368,0.18201754385964913
0.341,0.8455334987593052,0.8295800365185636,0.8374807987711214,0.806,8060.000000000001,249,1363,0.18268525311812178
0.342,0.8532915360501567,0.8283627510651248,0.8406423718344657,0.7975,7975.0,234,1361,0.1719324026451139
0.343,0.8530150753768844,0.8265368228849665,0.8395672333848531,0.796,7960.0,234,1358,0.1723122238586156
0.34400000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.34500000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.34600000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.34700000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.34800000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.34900000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.35000000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.35100000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.352,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.353,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.354,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.355,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.356,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.357,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.358,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.359,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.36,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.361,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.362,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.363,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.364,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.365,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.366,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.367,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.368,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.369,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.37,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.371,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.372,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.373,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.374,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.375,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.376,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.377,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.378,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.379,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.38,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.381,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.382,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.383,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.384,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.385,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.386,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.387,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.388,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.389,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.39,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.391,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.392,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.393,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.394,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.395,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.396,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.397,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.398,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.399,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.4,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.401,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.402,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.403,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.404,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.405,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.406,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.40700000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.40800000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.40900000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.41000000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.41100000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.41200000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.41300000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.41400000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.41500000000000004,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.41600000000000004,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.417,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.418,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.419,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.42,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.421,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.422,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.423,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.424,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.425,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.426,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.427,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.428,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.429,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.43,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.431,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.432,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.433,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.434,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.435,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.436,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.437,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.438,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.439,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.44,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.441,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.442,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.443,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.444,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.445,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.446,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.447,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.448,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.449,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.45,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.451,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.452,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.453,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.454,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.455,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.456,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.457,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.458,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.459,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.46,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.461,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.462,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.463,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.464,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.465,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.466,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.467,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.468,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.46900000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47000000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47100000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47200000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47300000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47400000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47500000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47600000000000003,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47700000000000004,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47800000000000004,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.47900000000000004,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.48,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.481,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.482,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.483,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.484,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.485,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.486,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.487,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.488,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.489,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.49,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.491,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.492,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.493,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.494,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.495,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.496,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.497,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.498,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.499,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.5,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.501,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.502,0.8529226901319925,0.8259281801582471,0.839208410636982,0.7955,7955.0,234,1357,0.17243920412675018
0.503,0.8528301886792453,0.8253195374315276,0.8388493659140117,0.795,7950.0,234,1356,0.17256637168141592
0.504,0.8527375707992448,0.8247108947048083,0.838490099009901,0.7945,7945.0,234,1355,0.17269372693726937
0.505,0.852365930599369,0.8222763237979306,0.8370508054522925,0.7925,7925.0,234,1351,0.17320503330866024
0.506,0.8518049398353388,0.8186244674376141,0.834885164494103,0.7895,7895.0,234,1345,0.17397769516728626
0.507,0.8509554140127389,0.8131466828971394,0.8316215375038905,0.785,7850.0,234,1336,0.1751497005988024
0.508,0.8509554140127389,0.8131466828971394,0.8316215375038905,0.785,7850.0,234,1336,0.1751497005988024
0.509,0.8505747126436781,0.8107121119902617,0.8301651604861326,0.783,7830.0,234,1332,0.17567567567567569
0.51,0.8526179702650291,0.8027997565429094,0.8269592476489029,0.7735,7735.0,228,1319,0.1728582259287339
0.511,0.8516590761223162,0.7967133292757151,0.8232704402515723,0.7685,7685.0,228,1309,0.17417876241405653
0.512,0.8519736842105263,0.7881923311016433,0.8188428706923806,0.76,7600.0,225,1295,0.17374517374517376
0.513,0.8506967485069675,0.780279975654291,0.813968253968254,0.7535,7534.999999999999,225,1282,0.17550702028081122
0.514,0.849799732977303,0.7748021911138162,0.8105698822031199,0.749,7490.0,225,1273,0.1767478397486253
0.515,0.8499660556687033,0.7620206938527084,0.803594351732991,0.7365,7365.0,221,1252,0.17651757188498401
0.516,0.8540802213001383,0.7516737674984784,0.7996115247652962,0.723,7230.0,211,1235,0.1708502024291498
0.517,0.8518258426966292,0.7382836275106512,0.7910009781545485,0.712,7120.0,211,1213,0.17394888705688377
0.518,0.849607982893799,0.7255021302495435,0.7826657912015759,0.7015,7015.0,211,1192,0.17701342281879195
0.519,0.8551673944687045,0.7151552038953134,0.7789194564136559,0.687,6870.000000000001,199,1175,0.16936170212765958
0.52,0.8533529845246868,0.7048082775410834,0.772,0.6785,6785.0,199,1158,0.17184801381692574
0.521,0.8547904191616766,0.6950699939135727,0.7667002349781806,0.668,6680.0,194,1142,0.16987740805604204
0.522,0.856054836252856,0.6841144248326233,0.7604871447902571,0.6565,6565.0,189,1124,0.16814946619217083
0.523,0.8545034642032333,0.6755934266585514,0.7545887151597552,0.6495,6495.0,189,1110,0.17027027027027028
0.524,0.852803738317757,0.6664637857577602,0.7482063546293133,0.642,6420.0,189,1095,0.1726027397260274
0.525,0.8562401263823065,0.6597687157638467,0.745273289790306,0.633,6330.0,182,1084,0.16789667896678967
0.526,0.8603896103896104,0.6451612903225806,0.7373913043478261,0.616,6160.0,172,1060,0.16226415094339622
0.527,0.8586688578471652,0.6360316494217894,0.7307692307692307,0.6085,6085.0,172,1045,0.1645933014354067
0.528,0.8594142259414226,0.62507608034084,0.7237491190979564,0.5975,5975.0,168,1027,0.16358325219084713
0.529,0.8589420654911839,0.6226415094339622,0.7219477769936485,0.5955,5955.0,168,1023,0.16422287390029325
0.53,0.8567774936061381,0.6116859403530128,0.7137784090909091,0.5865,5865.0,168,1005,0.16716417910447762
0.531,0.8576329331046312,0.6086427267194157,0.7119971520113918,0.583,5830.0,166,1000,0.166
0.532,0.8567730802415876,0.6043822276323798,0.708779443254818,0.5795,5795.0,166,993,0.16717019133937563
0.533,0.8560277536860365,0.6007303712720633,0.7060085836909872,0.5765,5765.0,166,987,0.16818642350557245
0.534,0.8552746294681779,0.5970785149117468,0.7032258064516129,0.5735,5735.0,166,981,0.1692150866462793
0.535,0.8547681539807525,0.5946439440048692,0.7013639626704954,0.5715,5715.0,166,977,0.1699078812691914
0.536,0.8538732394366197,0.5903834449178332,0.6980928391507738,0.568,5679.999999999999,166,970,0.1711340206185567
0.537,0.8533568904593639,0.5879488740109555,0.6962162162162162,0.566,5659.999999999999,166,966,0.17184265010351968
0.538,0.8532272325375774,0.5873402312842362,0.695746214852199,0.5655,5655.0,166,965,0.17202072538860103
0.539,0.8529672276350753,0.5861229458307973,0.6948051948051948,0.5645,5645.0,166,963,0.17237798546209762
0.54,0.8524444444444444,0.5836883749239197,0.6929190751445088,0.5625,5625.0,166,959,0.17309697601668406
0.541,0.8524444444444444,0.5836883749239197,0.6929190751445088,0.5625,5625.0,166,959,0.17309697601668406
0.542,0.8524444444444444,0.5836883749239197,0.6929190751445088,0.5625,5625.0,166,959,0.17309697601668406
0.543,0.8524444444444444,0.5836883749239197,0.6929190751445088,0.5625,5625.0,166,959,0.17309697601668406
0.544,0.8524444444444444,0.5836883749239197,0.6929190751445088,0.5625,5625.0,166,959,0.17309697601668406
0.545,0.8524444444444444,0.5836883749239197,0.6929190751445088,0.5625,5625.0,166,959,0.17309697601668406
0.546,0.8517857142857143,0.5806451612903226,0.6905537459283388,0.56,5600.000000000001,166,954,0.1740041928721174
0.547,0.8509874326750448,0.5769933049300061,0.6877040261153426,0.557,5570.000000000001,166,948,0.1751054852320675
0.548,0.8503155996393147,0.5739500912964091,0.6853197674418604,0.5545,5545.0,166,943,0.176033934252386
0.549,0.848816029143898,0.5672550213024954,0.6800437796424662,0.549,5490.0,166,932,0.1781115879828326
0.55,0.8472861085556578,0.5605599513085818,0.6747252747252748,0.5435,5435.0,166,921,0.18023887079261672
0.551,0.845724907063197,0.5538648813146683,0.6693637366678925,0.538,5380.0,166,910,0.1824175824175824
0.552,0.8495742667928098,0.5465611685940353,0.6651851851851852,0.5285,5285.0,159,898,0.17706013363028952
0.553,0.8465250965250966,0.5337796713329276,0.654721911160881,0.518,5180.0,159,877,0.18129988597491448
0.554,0.8436578171091446,0.5222154595252587,0.6451127819548872,0.5085,5084.999999999999,159,858,0.1853146853146853
